subject,path,file_count,status
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_states_split-buttons_pt01++.feat,1807,worked
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_states_split-buttons_pt02++.feat,1844,worked
sub-34,/home/fs0/xpsy1114/scratch/data/derivatives/sub-34/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_all-rews-split_buttons_pt01.feat,35,worked
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_all-rews-split_buttons_pt01+.feat,35,worked
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_all-rews-split_buttons_pt02.feat,2058,worked
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_all-rews-split_buttons_pt02+.feat,2058,worked
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_split-buttons_pt01++.feat,35,worked
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_split-buttons_pt02++.feat,1754,worked
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_states_split-buttons_pt01++.feat,35,worked
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_states_split-buttons_pt02++.feat,1906,worked
sub-35,/home/fs0/xpsy1114/scratch/data/derivatives/sub-35/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
